pk_anuncio_id,marca,modelo,precio,combustible,anyo_vehiculo,kilometraje,potencia,num_puertas,num_plazas,tipo_cambio,tipo_vehiculo,cilindrada_motor,color,provincia,etiqueta_eco,origen_anuncio,fecha_publicacion,anyomes_publicacion,fecha_carga,url
100000,NISSAN,NOTE,6300.0,Gasolina,2016.0,77000,80.0,5,,Manual,,,blanco,Barcelona,,dataset kaggle,2020-12-14,202012,2021-01-15 00:00:00,13b881bdd31a0387edd64edd726e8c93
100001,KIA,Sportage,4500.0,Diésel,2008.0,128000,,5,,Manual,,,gris,Huelva,,dataset kaggle,2021-01-14,202101,2021-01-15 00:00:00,9df64689ac5768546723b844d76a1b9b
100002,KIA,XCeed,32300.0,Híbrido enchufable,2021.0,2800,141.0,5,,Manual,,,cassa,Murcia,,dataset kaggle,2020-12-17,202012,2021-01-15 00:00:00,0d17809a4a1de7ef2c63f342f306713c
100003,NISSAN,NOTE,7900.0,Gasolina,2015.0,54200,80.0,5,,Manual,,,blanco,Pontevedra,,dataset kaggle,2020-12-18,202012,2021-01-15 00:00:00,a19d08cbe35ce508121bd5613d46455b
100004,HYUNDAI,i40,8400.0,Gasolina,2012.0,107000,135.0,4,,Manual,,,gris,Álava,,dataset kaggle,2021-01-08,202101,2021-01-15 00:00:00,02916bf1509d2988bc4f5cb9e2551799
100005,NISSAN,JUKE,10990.0,Diésel,2015.0,102100,110.0,5,,Manual,,,gris,Valencia,,dataset kaggle,2020-12-23,202012,2021-01-15 00:00:00,17f20582de12427fd99dcaaeb72714aa
100006,NISSAN,QASHQAI,8500.0,Diésel,2009.0,146000,,5,,Manual,,,negro,Madrid,,dataset kaggle,2020-07-15,202007,2021-01-15 00:00:00,ab8a44e64f18ce8df5856d01757e6dab
100007,KIA,Rio,2700.0,Gasolina,2006.0,115000,,5,,Manual,,,gris,Barcelona,,dataset kaggle,2020-12-14,202012,2021-01-15 00:00:00,224699a1c4c6d02c99e133f9044a1101
100008,TOYOTA,Yaris,10900.0,Gasolina,2020.0,12750,69.0,5,,Manual,,,blanco,Barcelona,,dataset kaggle,2021-01-07,202101,2021-01-15 00:00:00,6c936bc95a3058c5bd0de19049507f29
100009,KIA,Rio,7500.0,Gasolina,2015.0,100000,84.0,5,,Manual,,,blanco,Madrid,,dataset kaggle,2020-11-05,202011,2021-01-15 00:00:00,994426f6f15ba703ad660a80e18a5e65
100010,KIA,ceed,10900.0,Diésel,2016.0,54327,90.0,5,,Manual,,,gris,Córdoba,,dataset kaggle,2021-01-15,202101,2021-01-15 00:00:00,d1a836edbf9b178c9555bf2ba23c3109
100011,TOYOTA,Auris,12500.0,Híbrido,2016.0,85000,136.0,5,,Automático,,,gris,Madrid,,dataset kaggle,2021-01-14,202101,2021-01-15 00:00:00,959f35d008a07d9498c7c192e646cafb
100012,NISSAN,QASHQAI,20300.0,Diésel,2018.0,10000,130.0,5,,Manual,,,azul,Sevilla,,dataset kaggle,2021-01-14,202101,2021-01-15 00:00:00,e3781bccb623cbb3cb70d5a8d0daf53b
100013,HYUNDAI,Santa Fe,5499.0,Diésel,2008.0,159999,155.0,5,,Manual,,,blanco,Barcelona,,dataset kaggle,2020-12-31,202012,2021-01-15 00:00:00,c1b71c95e6591456824222e42f9594df
100014,KIA,ceed,7900.0,Diésel,2015.0,169000,90.0,5,,Manual,,,blanco,A Coruña,,dataset kaggle,2021-01-14,202101,2021-01-15 00:00:00,9db613fb31b2c3733ff942b34d3cf9ec
100015,HYUNDAI,TUCSON,25750.0,Diésel,2020.0,18,116.0,5,,Manual,,,beige,Alicante,,dataset kaggle,2021-01-10,202101,2021-01-15 00:00:00,5da199b26098d28961768e6eccbaaeb0
100016,TOYOTA,Auris,11200.0,Híbrido,2014.0,84822,136.0,5,,Automático,,,040,Barcelona,,dataset kaggle,2021-01-11,202101,2021-01-15 00:00:00,a018b489a37880b7df321559d5d50861
100017,TOYOTA,Yaris,12500.0,Híbrido,2016.0,43987,100.0,5,,Automático,,,rojo,Barcelona,,dataset kaggle,2021-01-05,202101,2021-01-15 00:00:00,de4893dc69acf643d60c49a9650be9b7
100018,NISSAN,QASHQAI,20900.0,Gasolina,2019.0,12000,140.0,5,,Manual,,,gris,Pontevedra,,dataset kaggle,2021-01-01,202101,2021-01-15 00:00:00,4d32bf06c4b7c6f3abaa8fb50a1d76a8
100019,NISSAN,QASHQAI,5500.0,Diésel,2009.0,200000,,5,,Manual,,,blanco,Tenerife,,dataset kaggle,2020-12-13,202012,2021-01-15 00:00:00,9cdfbbce3219ba809087f50471583dfc
100020,HYUNDAI,i20,11100.0,Gasolina,2020.0,8984,75.0,5,,Manual,,,rojo,Barcelona,,dataset kaggle,2020-12-28,202012,2021-01-15 00:00:00,fbad29783ff9439427de252a084d029f
100021,HYUNDAI,i30,19990.0,Gasolina,2019.0,20877,140.0,5,,Automático,,,azul,Madrid,,dataset kaggle,2021-01-01,202101,2021-01-15 00:00:00,12f57f383e5249e4e346c64831305b86
100022,KIA,ceed Sportswagon,13000.0,Gasolina,2018.0,56000,120.0,5,,Manual,,,blanco,Pontevedra,,dataset kaggle,2020-12-13,202012,2021-01-15 00:00:00,2059522076968366810ff7a7130fb160
100023,HYUNDAI,i30,21700.0,Gasolina,2019.0,5400,140.0,5,,Manual,,,blanco,Valencia,,dataset kaggle,2020-12-21,202012,2021-01-15 00:00:00,d74b7b757144b544d7fdeb4a31864d5a
100024,NISSAN,PULSAR,9500.0,Diésel,2015.0,27000,110.0,5,,Manual,,,gris,Barcelona,,dataset kaggle,2020-12-18,202012,2021-01-15 00:00:00,546ad403d738e69b8dcfcf3660067b19
100025,TOYOTA,C-HR,20900.0,Híbrido,2017.0,85000,122.0,5,,Automático,,,negro,Madrid,,dataset kaggle,2020-11-14,202011,2021-01-15 00:00:00,3d8b339ed6d9e8cd26238441907781f8
100026,NISSAN,QASHQAI,28088.0,Gasolina,2020.0,10,160.0,5,,Automático,,,negro,Madrid,,dataset kaggle,2021-01-13,202101,2021-01-15 00:00:00,95e902a9ebbd7216ff8586774a440359
100027,NISSAN,PULSAR,11699.0,Diésel,2017.0,27232,110.0,5,,Manual,,,negro,Barcelona,,dataset kaggle,2021-01-10,202101,2021-01-15 00:00:00,6b0aa185f7e1c002eb6f712fa30cacc4
100028,NISSAN,JUKE,14000.0,Diésel,2015.0,50000,110.0,5,,Manual,,,azul,León,,dataset kaggle,2021-01-13,202101,2021-01-15 00:00:00,a61c8d16ba08b1aa13a8f76c26bc2ca9
100029,NISSAN,JUKE,13500.0,Gasolina,2018.0,5500,94.0,5,,Manual,,,rojo,Málaga,,dataset kaggle,2021-01-12,202101,2021-01-15 00:00:00,16efb46db19cc4c3a9b3bb3ab8ab61d2
100030,KIA,Rio,11899.0,Gasolina,2019.0,20450,84.0,5,,Manual,,,rojo,Madrid,,dataset kaggle,2020-12-17,202012,2021-01-15 00:00:00,bf981b1a9e865996a8819783faa2c9e7
100031,KIA,ceed,9800.0,Diésel,2016.0,169000,110.0,5,,Manual,,,blanco,A Coruña,,dataset kaggle,2020-11-30,202011,2021-01-15 00:00:00,f244a8843fbf372f742247b92a468575
100032,KIA,Stonic,15495.0,Gasolina,2018.0,30000,120.0,5,,Manual,,,gris,Barcelona,,dataset kaggle,2021-01-11,202101,2021-01-15 00:00:00,2a332f17d92e77a5bfdf1e62478e289d
100033,KIA,Sportage,4500.0,Gasolina,2007.0,150000,142.0,5,,Manual,,,negro,Asturias,,dataset kaggle,2020-11-20,202011,2021-01-15 00:00:00,435ba5d9bb304ac9bc2372934d50d106
100034,HYUNDAI,i20,12990.0,Gasolina,2020.0,2162,100.0,5,,Manual,,,blanco,Asturias,,dataset kaggle,2020-12-01,202012,2021-01-15 00:00:00,0fc500d996ac81174e76dfb7093c5bcd
100035,TOYOTA,Aygo,9990.0,Gasolina,2020.0,2961,72.0,5,,Manual,,,gris,Castellón,,dataset kaggle,2021-01-14,202101,2021-01-15 00:00:00,8e1778d541d541ca1b5cfa680c2caf40
100036,HYUNDAI,IONIQ,17990.0,Híbrido,2018.0,19960,141.0,5,,Automático,,,polar,Jaén,,dataset kaggle,2021-01-13,202101,2021-01-15 00:00:00,018a44a1d100d7f0110c6c5e4fd390e9
100037,TOYOTA,Yaris,13190.0,Híbrido,2017.0,94957,100.0,5,,Automático,,,gris,Madrid,,dataset kaggle,2020-12-23,202012,2021-01-15 00:00:00,3ff085dd80afb6dd2f88f7ab9e8341ac
100038,TOYOTA,Proace City Verso,23200.0,Diésel,2020.0,0,131.0,5,,Manual,,,gris,Barcelona,,dataset kaggle,2020-12-25,202012,2021-01-15 00:00:00,a766d855017772811b6ed198fb00af35
100039,KIA,Rio,10985.0,Gasolina,2019.0,14000,84.0,5,,Manual,,,gris,Las Palmas,,dataset kaggle,2021-01-08,202101,2021-01-15 00:00:00,05c1e5ded66813560c8169331b347bb0
100040,NISSAN,QASHQAI,13990.0,Diésel,2015.0,57852,110.0,5,,Manual,,,blanco,Badajoz,,dataset kaggle,2021-01-08,202101,2021-01-15 00:00:00,5f22871ad5b569724b296d854dc75b16
100041,KIA,ceed,12000.0,Gasolina,2015.0,122000,120.0,5,,Manual,,,negro,Madrid,,dataset kaggle,2020-11-17,202011,2021-01-15 00:00:00,0475522591a833fed94200fb3fad6342
100042,TOYOTA,Auris,12300.0,Híbrido,2016.0,112133,136.0,5,,Automático,,,azul,Sevilla,,dataset kaggle,2021-01-14,202101,2021-01-15 00:00:00,314d2d1ec5db4f8b5cf4b5f11c4bb59c
100043,NISSAN,JUKE,11900.0,Gasolina,2018.0,89800,115.0,5,,Manual,,,blanco,Málaga,,dataset kaggle,2020-12-16,202012,2021-01-15 00:00:00,da33ce4ac062ca05dbd6e6ec0064795e
100044,NISSAN,JUKE,12000.0,Gasolina,2016.0,65000,115.0,5,,Manual,,,granate,Barcelona,,dataset kaggle,2020-12-12,202012,2021-01-15 00:00:00,ad4a45f9518c6dee88dbd54026adc84d
100045,NISSAN,QASHQAI,23600.0,Diésel,2019.0,22136,115.0,5,,Automático,,,z11,Madrid,,dataset kaggle,2021-01-09,202101,2021-01-15 00:00:00,a424addaf945ba8c2a05ba6dc0762b15
100046,TOYOTA,Auris,13500.0,Diésel,2015.0,33000,124.0,5,,Manual,,,blanco,Lleida,,dataset kaggle,2021-01-06,202101,2021-01-15 00:00:00,bea13eb88e8dd1d661a6c565b04d7035
100047,NISSAN,JUKE,8999.0,Gasolina,2012.0,90000,117.0,5,,Manual,,,blanco,Barcelona,,dataset kaggle,2021-01-12,202101,2021-01-15 00:00:00,1bf035b51b74ac368d707dd33f9fde25
100048,HYUNDAI,i30,9990.0,Diésel,2015.0,65400,110.0,5,,Manual,,,negro,Sevilla,,dataset kaggle,2021-01-04,202101,2021-01-15 00:00:00,6c0feab364d398d61412f8e952f0d581
100049,KIA,Niro,16700.0,Híbrido,2017.0,82433,141.0,5,,Automático,,,ud,Barcelona,,dataset kaggle,2021-01-12,202101,2021-01-15 00:00:00,a34e8bb970569857cb106a764d89cfee
100050,NISSAN,JUKE,13900.0,Gasolina,2019.0,9719,112.0,5,,Manual,,,negro,Madrid,,dataset kaggle,2021-01-12,202101,2021-01-15 00:00:00,c88b1ce44f954b16853c6506a4cdf33a
100051,TOYOTA,Aygo,8800.0,Gasolina,2017.0,55750,69.0,5,,Manual,,,azul,Girona,,dataset kaggle,2020-12-19,202012,2021-01-15 00:00:00,f8657ab09abd7b25d5504a54ecbf4fa8
100052,TOYOTA,Rav4,16400.0,Diésel,2014.0,179943,150.0,5,,Automático,,,rojo,Sevilla,,dataset kaggle,2021-01-06,202101,2021-01-15 00:00:00,795abfffd52072464c647176be6a1038
100053,NISSAN,Micra,4500.0,Gasolina,2005.0,58000,80.0,3,,Manual,,,gris,Barcelona,,dataset kaggle,2020-11-05,202011,2021-01-15 00:00:00,687cba1ff0e6ff05f6ee00f7c98d988f
100054,TOYOTA,Auris,16000.0,Híbrido,2018.0,49034,136.0,5,,Automático,,,blanco,Madrid,,dataset kaggle,2020-12-24,202012,2021-01-15 00:00:00,eeb4bfecfc8e99b863d2921e03682f82
100055,HYUNDAI,Accent,1950.0,Diésel,2009.0,139700,,3,,Manual,,,gris,Málaga,,dataset kaggle,2020-12-24,202012,2021-01-15 00:00:00,481268c45aac34aae1644511411c70ab
100056,NISSAN,Almera,900.0,Diésel,2002.0,300000,,5,,Manual,,,gris,Valencia,,dataset kaggle,2021-01-14,202101,2021-01-15 00:00:00,4929fa4f65c0aced5808848b64fb6438
100057,KIA,ProCeed,26890.0,Gasolina,2020.0,20,140.0,5,,Manual,,,blanco,La Rioja,,dataset kaggle,2021-01-08,202101,2021-01-15 00:00:00,2fc2047186e96de65caa19a00ae277ea
100058,HYUNDAI,H-1,3200.0,Diésel,2004.0,200000,,5,,Manual,,,gris,Badajoz,,dataset kaggle,2020-11-25,202011,2021-01-15 00:00:00,b5752b112c5a3277c4e31600c9381859
100059,HYUNDAI,i40,11700.0,Diésel,2013.0,116345,136.0,4,,Automático,,,blanco,Madrid,,dataset kaggle,2021-01-11,202101,2021-01-15 00:00:00,f62970054baf6e1ac14aaa095a29abb9
100060,NISSAN,NV300,24800.0,Diésel,2020.0,6900,120.0,4,,Manual,,,blanco,Teruel,,dataset kaggle,2020-12-26,202012,2021-01-15 00:00:00,8cb4c6f87aa1f581b3cf7f18bf1e6e53
100061,HYUNDAI,i20,13750.0,Diésel,2018.0,18800,90.0,5,,Manual,,,blanco,Burgos,,dataset kaggle,2021-01-02,202101,2021-01-15 00:00:00,72b4ab0b199fa95f4c09209d5023e8c1
100062,KIA,Sportage,17100.0,Diésel,2018.0,50116,115.0,5,,Manual,,,hw2,Madrid,,dataset kaggle,2020-10-27,202010,2021-01-15 00:00:00,29dbd33eaa9cbf2a38db38e7980e2f22
100063,HYUNDAI,i10,9790.0,Gasolina,2019.0,20267,66.0,5,,Manual,,,gris,Madrid,,dataset kaggle,2021-01-03,202101,2021-01-15 00:00:00,83800606890eadfc6507e9e49cdcd7b7
100064,HYUNDAI,Coupé,1999.0,Gasolina,2004.0,197000,,3,,Manual,,,,Málaga,,dataset kaggle,2021-01-14,202101,2021-01-15 00:00:00,b888bb37d6c4a7fb124008a8840e97c0
100065,KIA,ceed,12910.0,Gasolina,2018.0,26320,100.0,5,,Manual,,,gris,Madrid,,dataset kaggle,2021-01-09,202101,2021-01-15 00:00:00,b151fb1347a4f18bfb1e14a3de96455a
100066,TOYOTA,GT86,20900.0,Gasolina,2015.0,55200,200.0,2,,Automático,,,rojo,Orense,,dataset kaggle,2020-12-18,202012,2021-01-15 00:00:00,e6dea21f4da916777c426ca4c0f0c06b
100067,NISSAN,JUKE,13200.0,Gasolina,2016.0,66000,117.0,5,,Automático,,,gris,Valencia,,dataset kaggle,2021-01-12,202101,2021-01-15 00:00:00,7fd15291703209068390ebb17957f416
100068,NISSAN,Pathfinder,8990.0,Diésel,2007.0,230000,171.0,5,,Automático,,,negro,Alicante,,dataset kaggle,2020-11-08,202011,2021-01-15 00:00:00,3d28f5c088ffc827769af1b429c20d6f
100069,NISSAN,QASHQAI,17990.0,Diésel,2018.0,22625,110.0,5,,Manual,,,blanco,Cádiz,,dataset kaggle,2021-01-05,202101,2021-01-15 00:00:00,4170cc0b60b488b836c2a4977a2f3a04
100070,HYUNDAI,Accent,640.0,Gasolina,2000.0,200000,85.0,5,,Manual,,,blanco,Madrid,,dataset kaggle,2020-08-16,202008,2021-01-15 00:00:00,010857ddb6ad03e9699ff14792395a24
100071,HYUNDAI,ix20,5800.0,Gasolina,2011.0,97000,90.0,5,,Manual,,,gris,Barcelona,,dataset kaggle,2021-01-14,202101,2021-01-15 00:00:00,34e5af0aac61f202af9e1d9bfcd9dd70
100072,HYUNDAI,ix35,11600.0,Diésel,2011.0,185000,116.0,5,,Manual,,,blanco,Tarragona,,dataset kaggle,2021-01-04,202101,2021-01-15 00:00:00,f688c9ff2baf987330c0bc5f6d697896
100073,NISSAN,QASHQAI,8000.0,Diésel,2012.0,136000,110.0,5,,Manual,,,blanco,Tenerife,,dataset kaggle,2020-11-11,202011,2021-01-15 00:00:00,2a263cede3f0bb3e05270ef7c170ef2b
100074,TOYOTA,Avensis,12490.0,Diésel,2015.0,79000,124.0,4,,Manual,,,gris,Valencia,,dataset kaggle,2020-12-23,202012,2021-01-15 00:00:00,492f13626d3c3fefaaacf01a01b87ab1
100075,HYUNDAI,Kona,40600.0,Eléctrico,2020.0,4000,204.0,5,,Automático,,,blanco,Cantabria,,dataset kaggle,2020-12-19,202012,2021-01-15 00:00:00,906c7a35e8deb9b81fa153d1d09ae36a
100076,TOYOTA,Avensis,3350.0,Diésel,2006.0,296550,,5,,Manual,,,gris,Alicante,,dataset kaggle,2020-11-14,202011,2021-01-15 00:00:00,2ca16ee8e1f3d2d3cf97e9ce38a59c05
100077,HYUNDAI,i20,13990.0,Gasolina,2020.0,1,100.0,5,,Manual,,,rojo,Valladolid,,dataset kaggle,2020-12-24,202012,2021-01-15 00:00:00,60aca95f7810e043cac52a6da0b2ad6d
100078,HYUNDAI,i20,12990.0,Gasolina,2020.0,10000,100.0,5,,Manual,,,rojo,Madrid,,dataset kaggle,2021-01-05,202101,2021-01-15 00:00:00,d8e4aaab8580cb7a824169a06fae2c4b
100079,TOYOTA,Auris,8999.0,Diésel,2014.0,140000,124.0,5,,Manual,,,blanco,Madrid,,dataset kaggle,2020-12-21,202012,2021-01-15 00:00:00,4f537bff2a2ee982ea3b850ef8918d7b
100080,KIA,Sportage,27500.0,Diésel,2019.0,50561,136.0,5,,Manual,,,dark,A Coruña,,dataset kaggle,2021-01-14,202101,2021-01-15 00:00:00,b4da050f5a514f857f7707cb04516b46
100081,KIA,Stonic,16900.0,Gasolina,2019.0,11400,100.0,5,,Manual,,,gris,Salamanca,,dataset kaggle,2021-01-03,202101,2021-01-15 00:00:00,21518ee2ced93a10e348a5a23f183c41
100082,KIA,Carens,14850.0,Diésel,2018.0,46000,115.0,5,,Manual,,,blanco,Valencia,,dataset kaggle,2021-01-05,202101,2021-01-15 00:00:00,619fdf09b0a8784b8329cdd57731b69e
100083,HYUNDAI,Kona,39900.0,Eléctrico,2020.0,10398,204.0,5,,Automático,,,amarillo,Badajoz,,dataset kaggle,2020-12-19,202012,2021-01-15 00:00:00,a47a115fb574a181cb66db04fef87c83
100084,TOYOTA,Rav4,19500.0,Híbrido,2016.0,130000,197.0,5,,Automático,,,marrón,Madrid,,dataset kaggle,2020-11-15,202011,2021-01-15 00:00:00,adfaa559b900cf7134a09b315ad9b877
100085,HYUNDAI,IONIQ,18890.0,Híbrido,2019.0,16018,141.0,5,,,,,gris,Sevilla,,dataset kaggle,2021-01-12,202101,2021-01-15 00:00:00,4c9dc7d2835e59ab81f59b251838e6ad
100086,NISSAN,JUKE,7500.0,Gasolina,2012.0,95000,117.0,5,,Manual,,,granate,Madrid,,dataset kaggle,2020-12-28,202012,2021-01-15 00:00:00,f04bea818e2d676b630a79b1468f76b4
100087,NISSAN,QASHQAI,11875.0,Diésel,2013.0,96498,110.0,5,,Manual,,,blanco,Valencia,,dataset kaggle,2021-01-03,202101,2021-01-15 00:00:00,87cf56600bb8fc06be5832f004c6b6cd
100088,NISSAN,NV200,9500.0,Diésel,2014.0,113300,110.0,5,,Manual,,,gris,Asturias,,dataset kaggle,2021-01-04,202101,2021-01-15 00:00:00,08ce8af24aa2abc50261e879908d1319
100089,KIA,Optima PHEV,39900.0,Híbrido enchufable,2020.0,5,205.0,4,,Automático,,,blanco,Barcelona,,dataset kaggle,2020-12-31,202012,2021-01-15 00:00:00,1d329beef6a798adafd4241b518d231e
100090,NISSAN,X-TRAIL,34999.0,Gasolina,2021.0,1,160.0,5,,Automático,,,gris,Barcelona,,dataset kaggle,2021-01-14,202101,2021-01-15 00:00:00,a031bd4aee1673bbb02407b2f25210be
100091,HYUNDAI,i10,8900.0,Gasolina,2019.0,29800,66.0,5,,Manual,,,negro,Madrid,,dataset kaggle,2021-01-14,202101,2021-01-15 00:00:00,d17984cbea1539b5073e970b61213429
100092,NISSAN,JUKE,18500.0,Gasolina,2020.0,9388,117.0,5,,Manual,,,gris,Álava,,dataset kaggle,2021-01-14,202101,2021-01-15 00:00:00,c74a335b4d6919dfa2299b5f0b2a25b8
100093,NISSAN,QASHQAI,25900.0,Gasolina,2020.0,8,160.0,5,,Automático,,,blanco,Albacete,,dataset kaggle,2021-01-09,202101,2021-01-15 00:00:00,4f69e9af645011e3880308ec9bbad7b6
100094,TOYOTA,Auris,14900.0,Híbrido,2015.0,52000,136.0,5,,Automático,,,azul,Asturias,,dataset kaggle,2020-12-31,202012,2021-01-15 00:00:00,243bfe9934049bf45c0954987e80179c
100095,KIA,Sportage,17490.0,Gasolina,2017.0,37000,132.0,5,,Manual,,,blanco,Alicante,,dataset kaggle,2020-11-24,202011,2021-01-15 00:00:00,1eb5378214188e5875387d8dbd49c343
100096,NISSAN,LEAF,26400.0,Eléctrico,2020.0,9000,150.0,5,,Automático,,,blanco,Zaragoza,,dataset kaggle,2020-12-23,202012,2021-01-15 00:00:00,3f71c1d29d24812be71729bf10392ed1
100097,HYUNDAI,H-1,4300.0,Diésel,2008.0,185000,140.0,4,,Manual,,,blanco,Tenerife,,dataset kaggle,2020-11-11,202011,2021-01-15 00:00:00,4d41cd3e40ca2ed418df9c26248250ff
100098,TOYOTA,Land Cruiser,17500.0,Diésel,2006.0,176000,166.0,3,,Manual,,,granate,Navarra,,dataset kaggle,2021-01-06,202101,2021-01-15 00:00:00,77081e18a21a09be8195dc8f12d59344
100099,TOYOTA,Yaris,9500.0,Gasolina,2018.0,55000,69.0,5,,Manual,,,gris,Baleares,,dataset kaggle,2020-12-31,202012,2021-01-15 00:00:00,78a753b066fb27687a4ee1af8aa7d2e4
100100,HYUNDAI,Santa Fe,18000.0,Diésel,2015.0,148000,197.0,5,,Automático,,,gris,Barcelona,,dataset kaggle,2021-01-11,202101,2021-01-15 00:00:00,4fa072e4798d2023a9fc80bc645d7d9d
100101,TOYOTA,Prius,4900.0,Eléctrico,2006.0,163000,112.0,5,,Automático,,,negro,Madrid,,dataset kaggle,2021-01-08,202101,2021-01-15 00:00:00,6cee5c13b099c4d1479b23faa0f541e4
100102,NISSAN,Micra,2500.0,Gasolina,2006.0,78000,65.0,5,,Manual,,,verde,Cádiz,,dataset kaggle,2020-10-20,202010,2021-01-15 00:00:00,e64f9830413a6869d7a79c19593b2fe8
100103,HYUNDAI,IONIQ,17140.0,Híbrido,2017.0,62725,141.0,5,,Automático,,,blanco,Madrid,,dataset kaggle,2021-01-02,202101,2021-01-15 00:00:00,90a920a2a9febfbc7b5b2c1fa76872fa
100104,KIA,Sportage,22099.0,Gasolina,2017.0,55657,177.0,5,,Manual,,,negro,Sevilla,,dataset kaggle,2021-01-11,202101,2021-01-15 00:00:00,a07f045a461e7686806b32047783f299
100105,HYUNDAI,i30,7400.0,Diésel,2012.0,119000,110.0,5,,Manual,,,negro,Pontevedra,,dataset kaggle,2020-11-25,202011,2021-01-15 00:00:00,27ceeba4a33e2d6eba53f68ede0127a7
100106,KIA,e-Niro,27900.0,Eléctrico,2020.0,8825,136.0,5,,Automático,,,blanco,Girona,,dataset kaggle,2020-12-29,202012,2021-01-15 00:00:00,df6e6b64d039386af7c8f831b54cb09c
100107,NISSAN,QASHQAI,9490.0,Diésel,2015.0,198000,110.0,5,,Manual,,,blanco,Salamanca,,dataset kaggle,2020-12-21,202012,2021-01-15 00:00:00,ba18cd4dbbc17280ed2456e888e1d86c
100108,NISSAN,QASHQAI,24500.0,Gasolina,2020.0,1,140.0,5,,Manual,,,negro,Valencia,,dataset kaggle,2020-12-22,202012,2021-01-15 00:00:00,8fb55114a9afe84f2712d85588cb9127
100109,KIA,Stonic,16216.0,Gasolina,2019.0,13123,100.0,5,,Manual,,,blanco,Tarragona,,dataset kaggle,2020-12-29,202012,2021-01-15 00:00:00,5f671b36420e1ae3483435763cec7f34
100110,TOYOTA,GT86,29950.0,Gasolina,2020.0,1274,200.0,2,,Manual,,,blanco,A Coruña,,dataset kaggle,2021-01-01,202101,2021-01-15 00:00:00,73b649a653f7645de13e7f5dd843b247
100111,NISSAN,JUKE,11950.0,Gasolina,2018.0,42427,115.0,5,,Manual,,,gris,Valencia,,dataset kaggle,2021-01-15,202101,2021-01-15 00:00:00,96048669157a824d7f954d3d2b8e3575
100112,NISSAN,LEAF,29800.0,Eléctrico,2020.0,0,150.0,5,,Automático,,,negro,Barcelona,,dataset kaggle,2021-01-11,202101,2021-01-15 00:00:00,6a86e0a44de2fbc5e901c2f35aa400ac
100113,NISSAN,Micra,15500.0,Gasolina,2020.0,27,100.0,5,,Manual,,,blanco,Barcelona,,dataset kaggle,2021-01-15,202101,2021-01-15 00:00:00,a420448e269a94e91f4281668cacfbea
100114,HYUNDAI,Coupé,5500.0,Gasolina,2011.0,55711,105.0,3,,Manual,,,azul,Málaga,,dataset kaggle,2021-01-08,202101,2021-01-15 00:00:00,4a95c37cc8c38b2beee98df1a0f8993d
100115,TOYOTA,Yaris,13800.0,Híbrido,2018.0,49000,100.0,5,,Automático,,,blanco,Tarragona,,dataset kaggle,2021-01-13,202101,2021-01-15 00:00:00,2a6027e5aeae5ddf4c161dbfe20701b4
100116,KIA,Stonic,17790.0,Gasolina,2020.0,5,100.0,5,,Manual,,,azul,Ávila,,dataset kaggle,2021-01-08,202101,2021-01-15 00:00:00,5d28b5f5bb77bb8dc89560a453aaf728
100117,HYUNDAI,Kona,19900.0,Gasolina,2019.0,19950,120.0,5,,Manual,,,gris,Madrid,,dataset kaggle,2021-01-12,202101,2021-01-15 00:00:00,8b533249ce97c8ce986a6becb5719d4e
100118,TOYOTA,Avensis,5500.0,Diésel,2006.0,212000,116.0,4,,Manual,,,gris,Ciudad Real,,dataset kaggle,2020-10-19,202010,2021-01-15 00:00:00,e86c719fbd2d13bec4525de7f7702a95
100119,HYUNDAI,i30,7950.0,Diésel,2016.0,134000,90.0,5,,Manual,,,blanco,Madrid,,dataset kaggle,2021-01-13,202101,2021-01-15 00:00:00,ac1bdb31fadeb318972bb7ac18a56ad2
100120,TOYOTA,Auris,3500.0,Diésel,2008.0,199000,90.0,3,,Manual,,,blanco,A Coruña,,dataset kaggle,2020-11-23,202011,2021-01-15 00:00:00,e310d3749ff1ffb98adec0919c4f268d
100121,TOYOTA,Land Cruiser,38700.0,Diésel,2021.0,1,204.0,3,,Manual,,,negro,Madrid,,dataset kaggle,2021-01-08,202101,2021-01-15 00:00:00,9ec2c8f874d8d8fa86c9433ae674f5a8
100122,KIA,Carens,13990.0,Diésel,2014.0,98000,115.0,5,,Manual,,,gris,Madrid,,dataset kaggle,2021-01-10,202101,2021-01-15 00:00:00,aebaef216662d50bece1ed0eae0f94d3
100123,NISSAN,QASHQAI,18900.0,Gasolina,2019.0,13800,140.0,5,,Manual,,,blanco,Barcelona,,dataset kaggle,2021-01-11,202101,2021-01-15 00:00:00,c8a4bd7afd6f255d9873ce7d89bf5be5
100124,KIA,ceed Sportswagon,9550.0,Diésel,2017.0,110000,136.0,5,,Manual,,,blanco,Valencia,,dataset kaggle,2020-12-01,202012,2021-01-15 00:00:00,c3374006b7786102679bbd5a2a23d11a
100125,HYUNDAI,i30,15890.0,Gasolina,2020.0,10000,120.0,5,,Manual,,,rojo,Madrid,,dataset kaggle,2021-01-05,202101,2021-01-15 00:00:00,2749fe753d0327dc7fe277c238a53420
100126,HYUNDAI,i10,9500.0,Gasolina,2018.0,31000,87.0,5,,Manual,,,negro,Álava,,dataset kaggle,2021-01-14,202101,2021-01-15 00:00:00,b4153a9fef48bc01a3a9b1b78f019aa1
